transaction_id,date,product,category,region,customer_type,quantity,unit_price,discount,revenue,cost,profit,payment_method,salesperson
TX00207,2026-03-06,Pro Runner Shoes,Footwear,East,Returning,2,6500,5,12350.0,6240.0,6110.0,UPI,Amit Kumar
TX00208,2026-04-24,Bookshelf Wooden,Furniture,South,Returning,5,8900,10,40050.0,25810.0,14240.0,UPI,Vikas Verma
TX00209,2026-03-05,Cotton Polo Shirt,Clothing,East,New,2,1600,5,3040.0,1280.0,1760.0,Card,Amit Kumar
TX00210,2026-07-19,Formal Suit Blazer,Clothing,West,Returning,1,11500,0,11500.0,6325.0,5175.0,Net Banking,Vikas Verma
TX00211,2026-07-17,Standing Desk Dual Engine,Furniture,West,New,1,34000,5,32300.0,23120.0,9180.0,Card,Vikas Verma
TX00212,2026-07-15,Cotton Polo Shirt,Clothing,East,Returning,7,1600,0,11200.0,4480.0,6720.0,UPI,Rahul Sharma
TX00213,2026-03-13,Casual Leather Loafers,Footwear,South,Returning,6,4200,8,23184.0,12600.0,10584.0,UPI,Ananya Roy
TX00214,2026-04-30,Electric Kettle Stainless,Home Appliances,North,New,1,2400,0,2400.0,1248.0,1152.0,Card,Vikas Verma
TX00215,2026-05-27,Monitor Arm Dual Mount,Furniture,North,New,4,4200,10,15120.0,8400.0,6720.0,UPI,Amit Kumar
TX00216,2026-04-25,Windbreaker Hooded,Clothing,North,New,4,3800,5,14440.0,6992.0,7448.0,UPI,Rahul Sharma
TX00217,2026-02-24,Electric Kettle Stainless,Home Appliances,East,Returning,4,2400,5,9120.0,4992.0,4128.0,UPI,Vikas Verma
TX00218,2026-06-07,Travel Backpack 30L,Accessories,South,New,1,3500,5,3325.0,1575.0,1750.0,Cash,Ananya Roy
TX00219,2026-05-15,Air Purifier Pro,Home Appliances,North,New,2,16500,5,31350.0,21780.0,9570.0,UPI,Siddharth Rao
TX00220,2026-06-10,Casual Leather Loafers,Footwear,West,New,1,4200,0,4200.0,2100.0,2100.0,UPI,Ananya Roy
TX00221,2026-04-28,Air Purifier Pro,Home Appliances,West,New,4,16500,5,62700.0,43560.0,19140.0,UPI,Amit Kumar
TX00222,2026-04-27,Travel Backpack 30L,Accessories,East,New,2,3500,0,7000.0,3150.0,3850.0,Card,Amit Kumar
TX00223,2026-05-12,Cotton Polo Shirt,Clothing,East,Returning,8,1600,8,11776.0,5120.0,6656.0,UPI,Rahul Sharma
TX00224,2026-05-06,Formal Suit Blazer,Clothing,West,Returning,5,11500,10,51750.0,31625.0,20125.0,Card,Rahul Sharma
TX00225,2026-07-03,Travel Backpack 30L,Accessories,South,Returning,4,3500,8,12880.0,6300.0,6580.0,Card,Amit Kumar
TX00226,2026-06-15,Robotic Vacuum X,Home Appliances,North,Returning,1,26000,5,24700.0,18200.0,6500.0,Card,Neha Singh
TX00227,2026-02-05,Casual Leather Loafers,Footwear,South,New,2,4200,5,7980.0,4200.0,3780.0,Card,Kavita Reddy
TX00228,2026-02-16,Noise Cancelling Headphones,Electronics,East,Returning,8,14500,5,110200.0,75400.0,34800.0,UPI,Amit Kumar
TX00229,2026-05-29,Formal Suit Blazer,Clothing,East,Returning,5,11500,8,52900.0,31625.0,21275.0,UPI,Neha Singh
TX00230,2026-04-13,Cotton Polo Shirt,Clothing,North,Returning,5,1600,10,7200.0,3200.0,4000.0,Card,Kavita Reddy
TX00231,2026-04-23,Travel Backpack 30L,Accessories,South,Returning,5,3500,0,17500.0,7875.0,9625.0,Card,Siddharth Rao
TX00232,2026-05-13,Coffee Maker Deluxe,Home Appliances,Central,Returning,5,12800,0,64000.0,40960.0,23040.0,Net Banking,Priya Patel
TX00233,2026-04-30,Casual Leather Loafers,Footwear,West,Returning,4,4200,0,16800.0,8400.0,8400.0,Card,Vikas Verma
TX00234,2026-03-08,Mechanical RGB Keyboard,Electronics,East,Returning,4,6200,0,24800.0,14384.0,10416.0,Net Banking,Neha Singh
TX00235,2026-07-14,Bookshelf Wooden,Furniture,North,New,4,8900,0,35600.0,20648.0,14952.0,Card,Rahul Sharma
TX00236,2026-06-21,Portable SSD 2TB,Electronics,South,Returning,8,12500,5,95000.0,70000.0,25000.0,UPI,Vikas Verma
TX00237,2026-04-24,Denim Pants Premium,Clothing,East,Returning,2,2900,8,5336.0,2436.0,2900.0,UPI,Rahul Sharma
TX00238,2026-03-17,Smart Blender 1200W,Home Appliances,Central,New,1,6800,20,5440.0,3944.0,1496.0,UPI,Kavita Reddy
TX00239,2026-03-20,Denim Pants Premium,Clothing,West,New,1,2900,12,2552.0,1218.0,1334.0,UPI,Kavita Reddy
TX00240,2026-07-15,MagSafe Power Bank,Accessories,East,Returning,8,3200,0,25600.0,13312.0,12288.0,Cash,Ananya Roy
TX00241,2026-03-14,Trail Hiking Boots,Footwear,East,Returning,1,8400,8,7728.0,4368.0,3360.0,Card,Neha Singh
TX00242,2026-03-17,Electric Kettle Stainless,Home Appliances,West,Returning,2,2400,5,4560.0,2496.0,2064.0,UPI,Amit Kumar
TX00243,2026-06-03,Windbreaker Hooded,Clothing,Central,New,4,3800,0,15200.0,6992.0,8208.0,Card,Ananya Roy
TX00244,2026-04-19,Laptop Pro 15,Electronics,South,New,2,68000,0,136000.0,106080.0,29920.0,UPI,Vikas Verma
TX00245,2026-03-13,Electric Kettle Stainless,Home Appliances,West,Returning,5,2400,8,11040.0,6240.0,4800.0,Card,Vikas Verma
TX00246,2026-05-06,Bookshelf Wooden,Furniture,North,New,2,8900,5,16910.0,10324.0,6586.0,Net Banking,Ananya Roy
TX00247,2026-05-18,Travel Backpack 30L,Accessories,West,Returning,4,3500,10,12600.0,6300.0,6300.0,Card,Priya Patel
TX00248,2026-06-15,Casual Leather Loafers,Footwear,East,New,1,4200,0,4200.0,2100.0,2100.0,Card,Neha Singh
TX00249,2026-06-27,4K Streaming WebCam,Electronics,North,Returning,8,7800,0,62400.0,38688.0,23712.0,UPI,Kavita Reddy
TX00250,2026-02-24,Laptop Sleeve 15,Accessories,South,New,2,1100,5,2090.0,770.0,1320.0,Card,Rahul Sharma
TX00251,2026-06-24,Trail Hiking Boots,Footwear,West,New,1,8400,5,7980.0,4368.0,3612.0,Cash,Neha Singh
TX00252,2026-06-29,Wireless Earbuds,Electronics,North,New,1,4500,5,4275.0,2700.0,1575.0,UPI,Priya Patel
TX00253,2026-06-01,Monitor 27 Ultra,Electronics,South,New,2,24000,10,43200.0,33600.0,9600.0,Net Banking,Siddharth Rao
TX00254,2026-05-07,Robotic Vacuum X,Home Appliances,South,Returning,7,26000,5,172900.0,127400.0,45500.0,Card,Amit Kumar
TX00255,2026-07-18,Coffee Maker Deluxe,Home Appliances,North,Returning,7,12800,5,85120.0,57344.0,27776.0,Card,Neha Singh
TX00256,2026-02-01,Smartphone X,Electronics,Central,Returning,7,42000,5,279300.0,211680.0,67620.0,Cash,Neha Singh
TX00257,2026-05-29,Coffee Maker Deluxe,Home Appliances,North,New,1,12800,0,12800.0,8192.0,4608.0,Card,Rahul Sharma
TX00258,2026-04-03,Standing Desk Dual Engine,Furniture,North,Returning,8,34000,5,258400.0,184960.0,73440.0,Card,Rahul Sharma
TX00259,2026-04-04,Monitor 27 Ultra,Electronics,South,New,2,24000,10,43200.0,33600.0,9600.0,Card,Amit Kumar
TX00260,2026-06-09,Denim Pants Premium,Clothing,North,Returning,6,2900,5,16530.0,7308.0,9222.0,Card,Ananya Roy
TX00261,2026-04-02,Cotton Polo Shirt,Clothing,West,Returning,4,1600,5,6080.0,2560.0,3520.0,UPI,Amit Kumar
TX00262,2026-07-11,Pro Runner Shoes,Footwear,East,New,3,6500,12,17160.0,9360.0,7800.0,Card,Ananya Roy
TX00263,2026-07-29,Smart Blender 1200W,Home Appliances,South,New,2,6800,10,12240.0,7888.0,4352.0,Card,Neha Singh
TX00264,2026-04-18,4K Streaming WebCam,Electronics,West,Returning,7,7800,15,46410.0,33852.0,12558.0,Card,Amit Kumar
TX00265,2026-05-11,Monitor Arm Dual Mount,Furniture,South,New,1,4200,12,3696.0,2100.0,1596.0,Cash,Priya Patel
TX00266,2026-06-18,Executive Desk,Furniture,North,New,1,28000,12,24640.0,18200.0,6440.0,UPI,Neha Singh
TX00267,2026-06-03,Standing Desk Dual Engine,Furniture,West,New,1,34000,0,34000.0,23120.0,10880.0,UPI,Priya Patel
TX00268,2026-06-03,Monitor Arm Dual Mount,Furniture,West,Returning,7,4200,12,25872.0,14700.0,11172.0,Card,Vikas Verma
TX00269,2026-05-09,Trail Hiking Boots,Footwear,East,New,3,8400,5,23940.0,13104.0,10836.0,Cash,Kavita Reddy
TX00270,2026-02-26,Travel Backpack 30L,Accessories,West,New,2,3500,5,6650.0,3150.0,3500.0,UPI,Neha Singh
TX00271,2026-03-10,Smartphone X,Electronics,South,Returning,7,42000,0,294000.0,211680.0,82320.0,UPI,Neha Singh
TX00272,2026-05-09,Monitor Arm Dual Mount,Furniture,East,Returning,6,4200,0,25200.0,12600.0,12600.0,Cash,Kavita Reddy
TX00273,2026-05-29,Portable SSD 2TB,Electronics,West,New,2,12500,29,17750.0,17500.0,250.0,Card,Amit Kumar
TX00274,2026-06-19,Tablet Pro 11,Electronics,East,Returning,2,38000,12,66880.0,57000.0,9880.0,Card,Rahul Sharma
TX00275,2026-05-17,Noise Cancelling Headphones,Electronics,West,New,2,14500,18,23780.0,18850.0,4930.0,UPI,Kavita Reddy
TX00276,2026-05-07,Tablet Pro 11,Electronics,East,Returning,8,38000,8,279680.0,228000.0,51680.0,UPI,Siddharth Rao
TX00277,2026-02-04,Smartphone X,Electronics,East,New,3,42000,0,126000.0,90720.0,35280.0,Cash,Siddharth Rao
TX00278,2026-03-18,Mechanical RGB Keyboard,Electronics,Central,Returning,4,6200,0,24800.0,14384.0,10416.0,Card,Ananya Roy
TX00279,2026-04-10,Electric Kettle Stainless,Home Appliances,North,Returning,8,2400,5,18240.0,9984.0,8256.0,Net Banking,Neha Singh
TX00280,2026-04-18,Smart Watch Series 7,Electronics,West,Returning,1,18500,0,18500.0,12580.0,5920.0,UPI,Kavita Reddy
TX00281,2026-02-15,Laptop Pro 15,Electronics,West,New,4,68000,8,250240.0,212160.0,38080.0,UPI,Priya Patel
TX00282,2026-06-16,Monitor 27 Ultra,Electronics,North,Returning,8,24000,0,192000.0,134400.0,57600.0,Net Banking,Vikas Verma
TX00283,2026-06-20,Monitor 27 Ultra,Electronics,North,Returning,1,24000,15,20400.0,16800.0,3600.0,Card,Siddharth Rao
TX00284,2026-02-20,Cotton Polo Shirt,Clothing,North,New,4,1600,8,5888.0,2560.0,3328.0,Card,Siddharth Rao
TX00285,2026-03-08,Smart Watch Series 7,Electronics,East,Returning,1,18500,0,18500.0,12580.0,5920.0,UPI,Priya Patel
TX00286,2026-04-29,Electric Kettle Stainless,Home Appliances,Central,New,3,2400,10,6480.0,3744.0,2736.0,Card,Neha Singh
TX00287,2026-05-03,Robotic Vacuum X,Home Appliances,South,Returning,7,26000,0,182000.0,127400.0,54600.0,Card,Neha Singh
TX00288,2026-02-19,Smart Watch Series 7,Electronics,South,New,2,18500,8,34040.0,25160.0,8880.0,UPI,Priya Patel
TX00289,2026-02-24,Laptop Pro 15,Electronics,Central,Returning,5,68000,0,340000.0,265200.0,74800.0,UPI,Siddharth Rao
TX00290,2026-05-26,Laptop Sleeve 15,Accessories,South,New,3,1100,5,3135.0,1155.0,1980.0,Card,Ananya Roy
TX00291,2026-05-10,Laptop Pro 15,Electronics,South,New,1,68000,8,62560.0,53040.0,9520.0,Card,Neha Singh
TX00292,2026-06-27,MagSafe Power Bank,Accessories,North,New,2,3200,0,6400.0,3328.0,3072.0,UPI,Amit Kumar
TX00293,2026-02-17,Portable SSD 2TB,Electronics,South,Returning,8,12500,10,90000.0,70000.0,20000.0,UPI,Neha Singh
TX00294,2026-07-11,Leather Slim Wallet,Accessories,East,New,1,1400,0,1400.0,532.0,868.0,UPI,Siddharth Rao
TX00295,2026-04-27,Robotic Vacuum X,Home Appliances,West,New,3,26000,5,74100.0,54600.0,19500.0,Cash,Amit Kumar
TX00296,2026-04-18,Windbreaker Hooded,Clothing,East,Returning,8,3800,0,30400.0,13984.0,16416.0,Net Banking,Ananya Roy
TX00297,2026-04-16,Leather Slim Wallet,Accessories,Central,Returning,6,1400,5,7980.0,3192.0,4788.0,Cash,Siddharth Rao
TX00298,2026-05-05,Gaming Mouse 8K,Electronics,Central,New,2,3200,8,5888.0,3520.0,2368.0,Card,Kavita Reddy
TX00299,2026-03-26,Casual Leather Loafers,Footwear,West,Returning,2,4200,10,7560.0,4200.0,3360.0,Card,Siddharth Rao
TX00300,2026-07-23,Leather Slim Wallet,Accessories,North,New,3,1400,8,3864.0,1596.0,2268.0,Card,Siddharth Rao
TX00301,2026-02-19,Casual Leather Loafers,Footwear,Central,Returning,7,4200,5,27930.0,14700.0,13230.0,Net Banking,Siddharth Rao
TX00302,2026-06-20,Monitor 27 Ultra,Electronics,West,New,1,24000,0,24000.0,16800.0,7200.0,UPI,Ananya Roy
TX00303,2026-03-15,Monitor 27 Ultra,Electronics,East,Returning,7,24000,15,142800.0,117600.0,25200.0,UPI,Siddharth Rao
TX00304,2026-02-28,Laptop Pro 15,Electronics,North,New,2,68000,5,129200.0,106080.0,23120.0,UPI,Amit Kumar
TX00305,2026-04-30,Smartphone X,Electronics,East,New,1,42000,0,42000.0,30240.0,11760.0,Net Banking,Amit Kumar
TX00306,2026-05-01,Cotton Polo Shirt,Clothing,South,Returning,8,1600,0,12800.0,5120.0,7680.0,UPI,Kavita Reddy
TX00307,2026-04-23,Wireless Earbuds,Electronics,South,Returning,2,4500,0,9000.0,5400.0,3600.0,UPI,Priya Patel
TX00308,2026-07-24,Portable SSD 2TB,Electronics,Central,Returning,3,12500,5,35625.0,26250.0,9375.0,UPI,Siddharth Rao
TX00309,2026-05-30,Bookshelf Wooden,Furniture,West,Returning,3,8900,8,24564.0,15486.0,9078.0,UPI,Rahul Sharma
TX00310,2026-07-08,Executive Desk,Furniture,South,Returning,1,28000,8,25760.0,18200.0,7560.0,UPI,Priya Patel
TX00311,2026-06-28,Mechanical RGB Keyboard,Electronics,West,Returning,6,6200,0,37200.0,21576.0,15624.0,Card,Vikas Verma
TX00312,2026-07-22,Leather Slim Wallet,Accessories,East,Returning,7,1400,8,9016.0,3724.0,5292.0,Card,Ananya Roy
TX00313,2026-05-02,Trail Hiking Boots,Footwear,East,Returning,5,8400,12,36960.0,21840.0,15120.0,Card,Amit Kumar
TX00314,2026-04-22,Gaming Mouse 8K,Electronics,North,New,3,3200,8,8832.0,5280.0,3552.0,Card,Siddharth Rao
TX00315,2026-07-03,Noise Cancelling Headphones,Electronics,East,Returning,8,14500,8,106720.0,75400.0,31320.0,Card,Amit Kumar
TX00316,2026-06-23,Portable SSD 2TB,Electronics,East,New,3,12500,10,33750.0,26250.0,7500.0,Card,Ananya Roy
TX00317,2026-02-03,Leather Slim Wallet,Accessories,North,Returning,8,1400,5,10640.0,4256.0,6384.0,Card,Kavita Reddy
TX00318,2026-06-06,Portable SSD 2TB,Electronics,North,New,2,12500,0,25000.0,17500.0,7500.0,UPI,Vikas Verma
TX00319,2026-03-16,Trail Hiking Boots,Footwear,East,Returning,8,8400,5,63840.0,34944.0,28896.0,UPI,Priya Patel
TX00320,2026-04-10,Air Purifier Pro,Home Appliances,East,Returning,8,16500,5,125400.0,87120.0,38280.0,Net Banking,Priya Patel
TX00321,2026-07-18,Monitor Arm Dual Mount,Furniture,South,Returning,8,4200,0,33600.0,16800.0,16800.0,Cash,Priya Patel
TX00322,2026-05-24,Gaming Mouse 8K,Electronics,West,New,3,3200,31,6624.0,5280.0,1344.0,Card,Siddharth Rao
TX00323,2026-03-15,Noise Cancelling Headphones,Electronics,West,Returning,1,14500,5,13775.0,9425.0,4350.0,Card,Amit Kumar
TX00324,2026-04-24,Denim Pants Premium,Clothing,South,New,1,2900,0,2900.0,1218.0,1682.0,Card,Siddharth Rao
TX00325,2026-02-16,Running Jacket Pro,Clothing,West,New,2,4800,0,9600.0,4320.0,5280.0,Card,Neha Singh
TX00326,2026-07-24,Electric Kettle Stainless,Home Appliances,East,Returning,5,2400,8,11040.0,6240.0,4800.0,UPI,Priya Patel
TX00327,2026-07-13,Smart Watch Series 7,Electronics,South,Returning,6,18500,5,105450.0,75480.0,29970.0,Card,Rahul Sharma
TX00328,2026-02-24,Trail Hiking Boots,Footwear,East,Returning,2,8400,10,15120.0,8736.0,6384.0,UPI,Siddharth Rao
TX00329,2026-03-27,Leather Slim Wallet,Accessories,South,Returning,6,1400,5,7980.0,3192.0,4788.0,UPI,Kavita Reddy
TX00330,2026-04-29,Tablet Pro 11,Electronics,North,Returning,8,38000,0,304000.0,228000.0,76000.0,Net Banking,Amit Kumar
TX00331,2026-05-24,Trail Hiking Boots,Footwear,North,Returning,4,8400,20,26880.0,17472.0,9408.0,Net Banking,Vikas Verma
TX00332,2026-03-13,Running Jacket Pro,Clothing,North,New,1,4800,5,4560.0,2160.0,2400.0,Net Banking,Amit Kumar
TX00333,2026-02-14,Electric Kettle Stainless,Home Appliances,East,Returning,4,2400,5,9120.0,4992.0,4128.0,UPI,Priya Patel
TX00334,2026-02-01,Standing Desk Dual Engine,Furniture,East,New,2,34000,5,64600.0,46240.0,18360.0,UPI,Rahul Sharma
TX00335,2026-07-29,Formal Suit Blazer,Clothing,West,Returning,7,11500,8,74060.0,44275.0,29785.0,Card,Neha Singh
TX00336,2026-05-10,Smart Watch Series 7,Electronics,West,New,3,18500,23,42735.0,37740.0,4995.0,Cash,Amit Kumar
TX00337,2026-05-09,Noise Cancelling Headphones,Electronics,East,Returning,2,14500,5,27550.0,18850.0,8700.0,UPI,Amit Kumar
TX00338,2026-05-24,Coffee Maker Deluxe,Home Appliances,West,Returning,3,12800,12,33792.0,24576.0,9216.0,Card,Kavita Reddy
TX00339,2026-03-28,Smart Watch Series 7,Electronics,Central,New,1,18500,5,17575.0,12580.0,4995.0,UPI,Siddharth Rao
TX00340,2026-04-22,Noise Cancelling Headphones,Electronics,North,Returning,4,14500,5,55100.0,37700.0,17400.0,Card,Vikas Verma
TX00341,2026-07-27,Smartphone X,Electronics,West,Returning,5,42000,0,210000.0,151200.0,58800.0,Card,Neha Singh
TX00342,2026-05-12,Denim Pants Premium,Clothing,East,Returning,4,2900,5,11020.0,4872.0,6148.0,UPI,Kavita Reddy
TX00343,2026-07-14,Wireless Earbuds,Electronics,East,Returning,6,4500,,23760.0,16200.0,7560.0,UPI,Siddharth Rao
TX00344,2026-05-05,Ergonomic Office Chair,Furniture,West,Returning,2,14500,0,29000.0,17980.0,11020.0,UPI,Vikas Verma
TX00345,2026-03-28,Monitor 27 Ultra,Electronics,Central,Returning,7,24000,5,159600.0,117600.0,42000.0,Card,Siddharth Rao
TX00346,2026-05-20,Electric Kettle Stainless,Home Appliances,North,Returning,3,2400,0,7200.0,3744.0,3456.0,UPI,Neha Singh
TX00347,2026-03-12,Windbreaker Hooded,Clothing,South,Returning,2,3800,0,7600.0,3496.0,4104.0,UPI,Neha Singh
TX00348,2026-02-15,Monitor Arm Dual Mount,Furniture,North,Returning,8,4200,8,30912.0,16800.0,14112.0,UPI,Amit Kumar
TX00349,2026-03-03,Laptop Pro 15,Electronics,West,Returning,3,68000,5,193800.0,159120.0,34680.0,UPI,Vikas Verma
TX00350,2026-03-15,Air Purifier Pro,Home Appliances,North,Returning,5,16500,8,75900.0,54450.0,21450.0,UPI,Rahul Sharma
TX00351,2026-04-27,Pro Runner Shoes,Footwear,South,New,1,6500,5,6175.0,3120.0,3055.0,Card,Rahul Sharma
TX00352,2026-06-08,Portable SSD 2TB,Electronics,South,New,1,12500,12,11000.0,8750.0,2250.0,Card,Priya Patel
TX00353,2026-03-31,Laptop Sleeve 15,Accessories,North,Returning,1,1100,0,1100.0,385.0,715.0,Card,Siddharth Rao
TX00354,2026-03-11,Ergonomic Office Chair,Furniture,Central,Returning,7,14500,0,101500.0,62930.0,38570.0,UPI,Ananya Roy
TX00355,2026-04-11,Wireless Earbuds,Electronics,East,New,1,4500,0,4500.0,2700.0,1800.0,Cash,Rahul Sharma
TX00356,2026-05-14,Wireless Earbuds,Electronics,West,Returning,5,4500,23,17325.0,13500.0,3825.0,UPI,Kavita Reddy
TX00357,2026-02-03,Air Purifier Pro,Home Appliances,North,Returning,5,16500,8,75900.0,54450.0,21450.0,UPI,Ananya Roy
TX00358,2026-07-02,Leather Slim Wallet,Accessories,Central,Returning,4,1400,0,5600.0,2128.0,3472.0,Net Banking,Rahul Sharma
TX00359,2026-04-01,Coffee Maker Deluxe,Home Appliances,East,Returning,1,12800,15,10880.0,8192.0,2688.0,UPI,Siddharth Rao
TX00360,2026-04-20,Mechanical RGB Keyboard,Electronics,North,Returning,7,6200,5,41230.0,25172.0,16058.0,UPI,Amit Kumar
TX00361,2026-04-13,Smart Watch Series 7,Electronics,North,New,4,18500,8,68080.0,50320.0,17760.0,UPI,Priya Patel
TX00362,2026-06-29,Mechanical RGB Keyboard,Electronics,East,Returning,7,6200,0,43400.0,25172.0,18228.0,Card,Siddharth Rao
TX00363,2026-07-20,Noise Cancelling Headphones,Electronics,North,New,3,14500,12,38280.0,28275.0,10005.0,UPI,Ananya Roy
TX00364,2026-04-23,Casual Leather Loafers,Footwear,South,New,2,4200,0,8400.0,4200.0,4200.0,Card,Priya Patel
TX00365,2026-03-12,Mechanical RGB Keyboard,Electronics,North,Returning,7,6200,0,43400.0,25172.0,18228.0,UPI,Neha Singh
TX00366,2026-05-27,Cotton Polo Shirt,Clothing,South,Returning,2,1600,0,3200.0,1280.0,1920.0,Card,Rahul Sharma
TX00367,2026-03-28,Windbreaker Hooded,Clothing,North,Returning,6,3800,5,21660.0,10488.0,11172.0,UPI,Vikas Verma
TX00368,2026-04-08,Ergonomic Office Chair,Furniture,North,New,4,14500,5,55100.0,35960.0,19140.0,Card,Priya Patel
TX00369,2026-05-30,Mechanical RGB Keyboard,Electronics,West,New,1,6200,18,5084.0,3596.0,1488.0,Cash,Neha Singh
TX00370,2026-03-06,Executive Desk,Furniture,West,New,1,28000,5,26600.0,18200.0,8400.0,UPI,Priya Patel
TX00371,2026-02-06,Wireless Earbuds,Electronics,North,Returning,3,4500,0,13500.0,8100.0,5400.0,Cash,Ananya Roy
TX00372,2026-03-04,Monitor 27 Ultra,Electronics,Central,New,4,24000,10,86400.0,67200.0,19200.0,UPI,Rahul Sharma
TX00373,2026-05-09,Pro Runner Shoes,Footwear,North,New,2,6500,0,13000.0,6240.0,6760.0,UPI,Amit Kumar
TX00374,2026-02-09,Monitor Arm Dual Mount,Furniture,East,Returning,8,4200,0,33600.0,16800.0,16800.0,UPI,Amit Kumar
TX00375,2026-05-19,Executive Desk,Furniture,East,Returning,4,28000,8,103040.0,72800.0,30240.0,Cash,Rahul Sharma
TX00376,2026-05-09,Coffee Maker Deluxe,Home Appliances,East,Returning,6,12800,12,67584.0,49152.0,18432.0,Card,Siddharth Rao
TX00377,2026-04-11,Ergonomic Office Chair,Furniture,North,Returning,1,14500,12,12760.0,8990.0,3770.0,Card,Rahul Sharma
TX00378,2026-06-01,MagSafe Power Bank,Accessories,South,Returning,4,3200,15,10880.0,6656.0,4224.0,UPI,Neha Singh
TX00379,2026-04-10,Tablet Pro 11,Electronics,West,Returning,7,38000,5,252700.0,199500.0,53200.0,Cash,Amit Kumar
TX00380,2026-03-18,Monitor Arm Dual Mount,Furniture,East,Returning,6,4200,12,22176.0,12600.0,9576.0,UPI,Ananya Roy
TX00381,2026-06-26,4K Streaming WebCam,Electronics,East,New,4,7800,5,29640.0,19344.0,10296.0,UPI,Rahul Sharma
TX00382,2026-02-24,Tablet Pro 11,Electronics,North,New,4,38000,0,152000.0,114000.0,38000.0,Net Banking,Neha Singh
TX00383,2026-03-06,Formal Suit Blazer,Clothing,West,Returning,6,11500,0,69000.0,37950.0,31050.0,UPI,Amit Kumar
TX00384,2026-03-01,MagSafe Power Bank,Accessories,West,Returning,6,3200,8,17664.0,9984.0,7680.0,Card,Priya Patel
TX00385,2026-04-28,Cotton Polo Shirt,Clothing,South,Returning,7,1600,10,10080.0,4480.0,5600.0,Net Banking,Ananya Roy
TX00386,2026-03-17,Coffee Maker Deluxe,Home Appliances,North,Returning,3,12800,5,36480.0,24576.0,11904.0,Card,Vikas Verma
TX00387,2026-03-05,Ergonomic Office Chair,Furniture,West,Returning,7,14500,10,91350.0,62930.0,28420.0,Card,Rahul Sharma
TX00388,2026-03-19,Windbreaker Hooded,Clothing,Central,Returning,4,3800,8,13984.0,6992.0,6992.0,UPI,Kavita Reddy
TX00389,2026-03-09,Formal Suit Blazer,Clothing,West,New,3,11500,0,34500.0,18975.0,15525.0,Cash,Priya Patel
TX00390,2026-07-22,Formal Suit Blazer,Clothing,South,New,2,11500,8,21160.0,12650.0,8510.0,UPI,Priya Patel
TX00391,2026-02-01,Tablet Pro 11,Electronics,South,Returning,3,38000,12,100320.0,85500.0,14820.0,Card,Siddharth Rao
TX00392,2026-05-01,Robotic Vacuum X,Home Appliances,North,Returning,4,26000,0,104000.0,72800.0,31200.0,UPI,Rahul Sharma
TX00393,2026-04-17,Smartphone X,Electronics,South,Returning,2,42000,0,84000.0,60480.0,23520.0,Cash,Amit Kumar
TX00394,2026-02-20,Smart Watch Series 7,Electronics,South,Returning,8,18500,8,136160.0,100640.0,35520.0,UPI,Amit Kumar
TX00395,2026-07-06,Pro Runner Shoes,Footwear,North,New,2,6500,15,11050.0,6240.0,4810.0,UPI,Vikas Verma
TX00396,2026-07-20,Denim Pants Premium,Clothing,South,New,4,2900,5,11020.0,4872.0,6148.0,Cash,Amit Kumar
TX00397,2026-02-14,Air Purifier Pro,Home Appliances,North,New,4,16500,0,66000.0,43560.0,22440.0,UPI,Amit Kumar
TX00398,2026-07-14,Denim Pants Premium,Clothing,Central,Returning,2,2900,0,5800.0,2436.0,3364.0,UPI,Kavita Reddy
TX00399,2026-07-20,Mesh Task Chair,Furniture,North,Returning,3,7500,5,21375.0,13500.0,7875.0,UPI,Amit Kumar
